msg_id,guild,channel,author,is_bot,msg_type,created_at_vn,reply_to,mentions_bot,n_attachments,n_chars,content,_intent_tags,_is_question
M78574,K4-L3-4,channel_10,D2787,False,message,2026-09-14 10:14,,True,0,106,[@BOT] nộp daily standup chỉ ở nội dung build phase thôi hay có cả học LAB và LEC trên giảng đường vinuni?,logistics;academic;mixed,True
M81764,K4-L3-4,channel_10,D3866,False,message,2026-09-14 10:20,,True,0,35,[@BOT] tạo ticket để đề xuất đề tài,logistics,False
M75939,K4-L3-4,channel_10,D9960,False,message,2026-09-14 10:24,,True,0,74,[@BOT] giờ tôi muốn tạo đề xuất ý tưởng ngoài project bank thì tạo thế nào,uncertain,False
M80418,K4-L3-4,channel_10,D5437,False,message,2026-09-14 10:24,,True,0,40,[@BOT] chọn đề tài ròi nộp bằng cách nào,uncertain,False
M58069,K4-L3-4,channel_10,D5523,False,message,2026-09-14 10:25,,True,0,164,[@BOT] điểm danh của các buổi workshop / mentor duty có tính vào limit vắng tối đa 4 buổi trong một khoá học không. Được vắng tối đa mấy buổi workshop/ mentor duty.,logistics,False
M89067,K4-L3-4,channel_10,D9960,False,reply,2026-09-14 10:25,M93395,True,0,2,1.,uncertain,False
M21463,K4-L3-4,channel_11,D6667,False,message,2026-09-14 10:39,,False,0,171,"dạ cho em hỏi là hôm nay em mới nộp daily standup, em nhận được thông báo là em nộp muộn không được điểm danh vậy là hôm qua em tham gia lớp  học là không tính điểm danh ạ",logistics,True
M88122,K4-L3-4,channel_10,D4567,False,message,2026-09-14 10:39,,True,0,46,mentor duty 1 tuần phải báo cáo mấy lần [@BOT],uncertain,False
M02015,K4-L3-4,channel_10,D7699,False,message,2026-09-14 10:43,,True,0,25,[@BOT] mentor duty là gì?,uncertain,True
M27434,K4-L3-4,channel_11,D5508,False,reply,2026-09-14 10:46,M21463,False,0,48,daily online ko có liên quan tới lớp học offline,logistics,False
M34618,K4-L3-4,channel_10,D7038,False,message,2026-09-14 10:50,,True,0,46,[@BOT]  nhóm không đủ 4 người thì có sao không,logistics,False
M40510,K4-L3-4,channel_11,D3694,False,message,2026-09-14 11:14,,False,0,83,Các bạn có thể thử Deepseek bản 4.1 đang đc x4 mức sử dụng trên Opencode Go gói 10$,academic,False
M66575,K4-L3-4,channel_10,D7158,False,message,2026-09-14 11:17,,True,0,34,[@BOT] lấy data ở đâu để làm dự án,logistics,False
M04524,K4-L3-4,channel_10,D3717,False,message,2026-09-14 11:18,,True,0,37,[@BOT] khi nào biết mentor mình là ai,logistics,False
M99331,K4-L3-4,channel_10,D3717,False,message,2026-09-14 11:18,,True,0,32,[@BOT] hạn nộp mentor duty là gì,logistics,False
M31729,K4-L3-4,channel_10,D7158,False,message,2026-09-14 11:19,,True,0,34,[@BOT] lấy data cho dự án làm nhóm,logistics,False
M32641,K4-L3-4,channel_10,D3717,False,message,2026-09-14 11:19,,True,0,39,[@BOT] mentor của quá trinh build phase,uncertain,False
M00819,K4-L3-4,channel_10,D2743,False,message,2026-09-14 11:20,,True,0,24,[@BOT] đổi trong discord,uncertain,False
M21470,K4-L3-4,channel_10,D2743,False,message,2026-09-14 11:20,,True,0,40,[@BOT] chọn topic xong có đổi được không,uncertain,False
M03935,K4-L3-4,channel_10,D7158,False,message,2026-09-14 11:23,,True,0,49,[@BOT] điểm nào sẽ ảnh hưởng tới thực tập sau này,uncertain,False
M23675,K4-L3-4,channel_10,D7158,False,message,2026-09-14 11:24,,True,0,75,[@BOT] tất cả các điểm ảnh hưởng hoặc boost hồ sơ cho việc thực tập sau này,uncertain,False
M80383,K4-L3-4,channel_10,D3081,False,message,2026-09-14 11:26,,True,0,63,[@BOT] muốn đổi đề tài đồ án đã chọn qua topic pick thì như nào,uncertain,False
M59935,K4-L3-4,channel_10,D1014,False,message,2026-09-14 11:29,,True,0,38,[@BOT] /topic pick đề tài ở kênh nào ?,uncertain,True
M84706,K4-L3-4,channel_10,D3081,False,message,2026-09-14 11:29,,True,0,73,[@BOT] có cách nào để biết đề tài nào còn trống hoặc chưa được chọn không,uncertain,False
M42906,K4-L3-4,channel_10,D2838,False,message,2026-09-14 11:30,,True,0,134,[@BOT] Checklist công việc cho học viên trong giai đoạn Build Phase trên kênh #Build và Checklist công việc liên quan đến Office Hours,uncertain,False
M39909,K4-L3-4,channel_10,D1719,False,message,2026-09-14 11:39,,True,0,47,[@BOT] cách xem bản thân có bao nhiêu exp ở đâu,logistics,False
M45837,K4-L3-4,channel_10,D5291,False,message,2026-09-14 11:57,,True,0,29,[@BOT] hạn nộp daily stand-up,logistics,False
M32570,K4-L3-4,channel_10,D9697,False,message,2026-09-14 12:01,,True,0,45,[@BOT] các tiêu chí đánh giá ở demo day là gì,uncertain,False
M18465,K4-L3-4,channel_10,D9697,False,message,2026-09-14 12:04,,True,0,85,[@BOT] có bắt buộc phải trao đổi trong phần thảo luận của team trên discord này không,logistics,False
M02662,K4-L3-4,channel_10,D9697,False,message,2026-09-14 12:05,,True,0,77,[@BOT] nhang chúng tôi có thể lập nhóm bên ngoài và chỉ trao đổi tại đó không,logistics,False
M39073,K4-L3-4,channel_10,D5998,False,message,2026-09-14 12:19,,True,0,36,[@BOT] làm thế nào để đăng kí đề tài,uncertain,False
M78589,K4-L3-4,channel_10,D5998,False,message,2026-09-14 12:21,,True,0,30,[@BOT]  thế dùng ở channel nào,uncertain,False
M84372,K4-L3-4,channel_11,D5878,False,reply,2026-09-14 12:27,M21463,False,0,35,"mình cũng thế, cũng đang hoang mang",uncertain,False
M87089,K4-L3-4,channel_11,D3694,False,message,2026-09-14 12:46,,False,0,13,Không sao nhé,uncertain,False
M70834,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 12:47,M21463,False,0,25,Cái này khác trên lớp nha,logistics,False
M67839,K4-L3-4,channel_11,D5878,False,reply,2026-09-14 12:52,M70834,False,0,104,"cho e hỏi là, cái daily stand up này hôm nào cũng phải vào làm song song với điểm danh trên lớp đúng k ạ",logistics,True
M85377,K4-L3-4,channel_11,D5523,False,message,2026-09-14 13:00,,False,0,272,Cho em hỏi điểm danh của các buổi workshop / mentor duty có tính vào limit vắng tối đa 4 buổi trong một khoá học không ạ? Em vắng buổi hôm qua thì còn được vắng tối đa mấy buổi workshop/ mentor duty nữa trong suốt phần còn lại của khoá học ạ? Em cảm ơn ban tổ chức đã đọc.,logistics,True
M47177,K4-L3-4,channel_11,D9617,False,reply,2026-09-14 13:09,M85377,False,0,170,Các hoạt động build online không liên quan đến các hoạt đông offline trên lớp học. Nên quy định vắng tối đa 4 buổi trên lớp không tính các buổi workshop / mentor duty nhé,logistics,False
M49552,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 13:17,M67839,False,0,8,Đúng rồi,uncertain,False
M30631,K4-L3-4,channel_11,D3694,False,message,2026-09-14 13:18,,False,0,56,Hôm đó mình có nhắc là cần phân biệt rõ các hoạt động ấy,uncertain,False
M84768,K4-L3-4,channel_11,D3694,False,message,2026-09-14 13:18,,False,0,43,"[link:discord.com] 
có thể xem lại ở đây nè",logistics,False
M89356,K4-L3-4,channel_11,D3694,False,message,2026-09-14 13:18,,False,0,47,Các bạn khum tham gia ws kick-off đúng khôngggg,uncertain,False
M02078,K4-L3-4,channel_10,D2204,False,message,2026-09-14 13:19,,True,0,83,"[@BOT] làm sao để check điểm XP, và làm sao để biết mình đã được điểm danh workshop",logistics,False
M32784,K4-L3-4,channel_11,D5878,False,reply,2026-09-14 13:23,M49552,False,0,135,"em có ạ, mà nay em học tối nên k để ý thời gian nộp /daily ạ. A cho em hỏi nộp muộn 1 hôm thì có ảnh hưởng nhiều không ạ. Em cảm ơn a ạ",greeting,False
M51628,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 13:25,M32784,False,0,75,"Không làm thì nó không tính xp thôi , lần sau nhớ tập thoái quen là được nè",logistics,False
M10983,K4-L3-4,channel_11,D7108,False,message,2026-09-14 13:26,,False,0,65,mình có tham gia ws hôm qua mà ko được duyệt hoạt động là sao nhỉ,uncertain,False
M66800,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 13:27,M10983,False,0,19,Ý [HV] là sao nhỉ ?,uncertain,True
M64649,K4-L3-4,channel_11,D7108,False,message,2026-09-14 13:28,,False,0,16,à ko mình lộn :D,uncertain,False
M15675,K4-L3-4,channel_10,D9697,False,message,2026-09-14 13:33,,True,0,8,[@BOT] 1,uncertain,False
M32673,K4-L3-4,channel_10,D9697,False,message,2026-09-14 13:33,,True,0,139,[@BOT] nếu chọn chủ đề trong build phase liên quan đến phần cứng thì mình có phải tự chuẩn bị phần cứng không hay được ban tổ chức cung cấp,uncertain,False
M97705,K4-L3-4,channel_10,D6729,False,message,2026-09-14 13:42,,True,0,30,[@BOT] cách nộp daily stand up,uncertain,False
M63545,K4-L3-4,channel_10,D6729,False,message,2026-09-14 13:43,,True,0,22,[@BOT] nộp như thế nào,uncertain,False
M67984,K4-L3-4,channel_10,D6729,False,message,2026-09-14 13:43,,True,0,8,[@BOT] 2,uncertain,False
M35049,K4-L3-4,channel_11,D5508,False,message,2026-09-14 13:48,,False,0,128,"[@D3694] em ở team T062, do đặt nhầm tên thành T026 mà hôm qua không được điểm danh XP, BTC hỗ trợ em điểm danh bù được không ạ?",logistics,True
M36443,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 13:54,M35049,False,0,17,Tạo ticket đi nhé,logistics,False
M82953,K4-L3-4,channel_10,D7315,False,message,2026-09-14 13:54,,True,0,23,[@BOT] check xp như nào,logistics,False
M54714,K4-L3-4,channel_10,D7315,False,message,2026-09-14 13:55,,True,0,49,[@BOT] tổng hợp những cách để tăng xp lên cho tôi,logistics,False
M99601,K4-L3-4,channel_10,D7315,False,message,2026-09-14 13:56,,True,0,29,[@BOT] tăng xp trong /rank ấy,logistics,False
M49517,K4-L3-4,channel_10,D7315,False,message,2026-09-14 13:57,,True,0,116,[@BOT] thế giơ tay trên lớp đóng góp bài và thắng các trò chơi trên lớp thì có tính được cộng điểm trong rank này kh,logistics,False
M54084,K4-L3-4,channel_10,D7315,False,message,2026-09-14 13:59,,True,0,210,"[@BOT] 1, nếu giơ tay phát biểu mất bao lâu được duyệt cộng điểm vì hiện tại có 2 lần tôi giơ tay mà chưa được thấy
2, hiện tại thì nếu chưa được cộng vào thì có thể làm gì để kiến nghị (lập ticket yêu cầu à ?)",logistics,True
M31042,K4-L3-4,channel_10,D8241,False,message,2026-09-14 14:00,,True,0,48,[@BOT] tài liệu nộp mentor duty bao gồm những gì,uncertain,False
M75443,K4-L3-4,channel_10,D9617,False,reply,2026-09-14 14:17,M54084,False,0,123,"Các hoạt động trên lớp offline không liên quan đến hoạt động build, do đó XP cũng không liên quan gì đến điểm cộng trên lớp",logistics,False
M30222,K4-L3-4,channel_10,D7315,False,reply,2026-09-14 14:31,M75443,False,0,23,Dạ vâng em cảm ơn anh ạ,greeting,False
M80377,K4-L3-4,channel_10,D8866,False,message,2026-09-14 14:40,,True,0,145,"[@BOT] Em có giấy gọi khám sơ tuyển NVQS nhưng không về địa phương kịp thì BTC có hỗ trợ giấy tờ xác nhận hay gì không, để em nộp cho địa phương?",uncertain,True
M76873,K4-L3-4,channel_10,D5508,False,reply,2026-09-14 14:44,M75443,False,0,121,"May quá điểm offline ko cộng XP, buổi học off nào em cũng phát biểu mà em ko làm request. Nếu cộng điểm XP là em lỗ rồi 😁",logistics,False
M99973,K4-L3-4,channel_10,D5857,False,message,2026-09-14 14:46,,False,0,132,"mình đặt sai cú pháp khi tham gia zoom workshop nên không được ghi nhận, mình nên xử lí như nào, nếu tạo ticket thì mình làm như nào",logistics,False
M22825,K4-L3-4,channel_10,D5508,False,reply,2026-09-14 14:47,M99973,False,0,19,tag @ trợ lý đi bạn,uncertain,False
M22532,K4-L3-4,channel_11,D2228,False,message,2026-09-14 14:48,,False,0,741,"[@role]
Xin chào các bạn, mình từ team sản xuất video bài giảng Vlearn.

Bọn mình đang tuyển team QA video, gồm nhóm nhỏ học viên & lab coach xem và góp ý cho các video bài giảng trên VLearn. Mỗi bạn được phân công một số video, feedback theo template có sẵn về nội dung, voice, hình ảnh và các lỗi gặp phải.

Tham gia team, các bạn sẽ được hưởng các quyền lợi hấp dẫn như công cụ AI từ chương trình, trực tiếp định hình chất lượng video của chính khóa mình, được làm việc cùng lab coach & giảng viên, và được ghi nhận đóng góp trong tài nguyên chương trình.

Mọi background, mọi kinh nghiệm đều được hoan nghênh nha!!

👉 Link đăng ký: https://forms.gle/QTTCH2QEASPf8trYA
⏰ Hạn: hết ngày 16/9. Số lượng có hạn, bạn nào quan tâm điền sớm nhé!",logistics;academic;mixed,False
M45740,K4-L3-4,channel_10,D5857,False,message,2026-09-14 14:48,,True,0,139,"[@BOT] mình đặt sai cú pháp khi tham gia zoom workshop nên không được ghi nhận, mình nên xử lí như nào, nếu tạo ticket thì mình làm như nào",logistics,False
M70619,K4-L3-4,channel_10,D2935,False,message,2026-09-14 14:48,,True,0,68,[@BOT] làm sao để biết mình được ghi nhận khi tham gia zoom workshop,greeting,False
M16662,K4-L3-4,channel_11,D7936,False,reply,2026-09-14 14:52,M22532,False,0,113,[@D2228] cho em hỏi trung bình mỗi bạn sẽ được phân công khoảng bao nhiêu video và deadline feedback là bao lâu ạ,logistics,False
M10516,K4-L3-4,channel_10,D0099,False,message,2026-09-14 14:54,,True,0,97,"[@BOT] đối với đề tài max là 2 team, thế làm sao biết được đề tài đấy đã có người chọn hay chưa ?",logistics,True
M75778,K4-L3-4,channel_10,D0099,False,message,2026-09-14 14:55,,True,0,79,[@BOT] ý tôi là làm sao biết được là đề tài đấy đã có bao nhiêu người chọn rồi?,uncertain,True
M89373,K4-L3-4,channel_10,D8963,False,message,2026-09-14 14:57,,True,0,38,[@BOT] tạo ticket như nào và ở đâu vậy,logistics,False
M91364,K4-L3-4,channel_10,D8963,False,message,2026-09-14 14:59,,True,0,23,[@BOT] tạo tại kênh nào,uncertain,False
M88243,K4-L3-4,channel_10,D4761,False,message,2026-09-14 15:02,,True,0,30,[@BOT] tạo ticket tại kênh nào,logistics,False
M07981,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:03,,True,0,31,[@BOT] mã đội với mã nhóm là gì,logistics,False
M90856,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:03,,False,0,24,mã đội với mã nhóm là gì,logistics,False
M01842,K4-L3-4,channel_11,D2228,False,reply,2026-09-14 15:04,M16662,False,0,143,"hiện tại thì mỗi bạn sẽ được phân khoảng 1-2 ngày, mỗi ngày tất cả video tầm 20 phút. các bạn sẽ feedback trong 24 tiếng sau khi nhận video nhé",greeting,False
M20324,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:04,,True,0,43,[@BOT] Đã có lịch thông báo về mentors chưa,logistics,False
M65817,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:04,,True,0,23,[@BOT] Xem đề tài ở đâu,logistics,False
M82348,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:04,,True,0,31,[@BOT] tôi cần danh sách đề tài,uncertain,False
M12506,K4-L3-4,channel_10,D4761,False,message,2026-09-14 15:05,,True,0,61,[@BOT] kiểm tra xem đề tài đã có nhóm chọn chưa bằng cách nào,logistics,False
M51256,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:12,,True,0,54,"[@BOT] mỗi nhóm có 1 đề tài, đề tài sẽ lấy data từ đâu",logistics,False
M81204,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:12,,True,0,40,[@BOT] sau data cho đề tài là btc cấp à?,uncertain,True
M73003,K4-L3-4,channel_10,D6509,False,message,2026-09-14 15:13,,True,0,96,"[@BOT] mỗi nhóm có 1 đề tài, đề tài cần có dữ liệu để huấn luyện mô hình, dữ liệu này lấy từ đâu",logistics,False
M34960,K4-L3-4,channel_10,D5762,False,message,2026-09-14 15:38,,True,0,70,[@BOT] Có xếp hạng cả XP nhóm không hay chỉ xếp hạng XP cá nhân thôi ?,logistics,True
M69343,K4-L3-4,channel_11,D1855,False,message,2026-09-14 15:38,,False,1,122,Cho mình hỏi làm sao để được 10xp này vì hôm qua mình cũng tham gia workshop 2 từ đầu đến cuỗi nhưng không thấy được cộng.,logistics,True
M98666,K4-L3-4,channel_10,D7506,False,message,2026-09-14 15:39,,True,0,160,"[@BOT] thời gian mở daily standup và kết thúc là khi nào vậy? hôm qua mình gửi sớm daily standup thì không được, chiều nay quá deadline thì nó lại blocked mình.",logistics,True
M42138,K4-L3-4,channel_11,D5508,False,reply,2026-09-14 15:42,M69343,False,0,85,cần đặt tên hiển thị trên zoom theo đúng cú pháp và có tương tác trong workshop bạn ạ,uncertain,False
M57810,K4-L3-4,channel_10,D7506,False,message,2026-09-14 15:42,,True,0,89,[@BOT]cho biết thời gian mở và đóng mentor duty hằng ngày để không bị blocked như hôm nay,uncertain,False
M78917,K4-L3-4,channel_10,D9617,False,message,2026-09-14 15:46,,False,0,207,"Khung giờ daily standup để được cộng XP: 0h-10h sáng. Nộp trễ vẫn ghi nhận nhưng không +XP.

Khung giờ nộp mentor duty để được cộng XP: Trước 12h00 các buổi mentor duty. Nộp trễ vẫn ghi nhận nhưng không +XP.",logistics,False
M45316,K4-L3-4,channel_10,D7506,False,reply,2026-09-14 16:07,M78917,False,0,150,"Trợ lý Kute blocked k cho em nộp nữa :(( mentor duty thì nộp ngày hôm trước miễn 12h hôm sau là vẫn được anh nhỉ, hay có giới hạn trước 24h hay gì k ạ",uncertain,False
M79177,K4-L3-4,channel_10,D9617,False,reply,2026-09-14 16:09,M45316,False,0,48,Nộp hôm trước miễn trước 12h hôm sau là được nhé,uncertain,False
M04785,K4-L3-4,channel_10,D8670,False,message,2026-09-14 16:12,,True,0,66,[@BOT] làm thế nào để biết những chủ đề nào đã được các team chọn?,logistics,True
M36622,K4-L3-4,channel_10,D1631,False,message,2026-09-14 16:23,,False,0,23,Cách nộp daily stand up,uncertain,False
M41736,K4-L3-4,channel_10,D1631,False,message,2026-09-14 16:23,,True,0,31,[@BOT]  cách nộp daily stand up,uncertain,False
M77684,K4-L3-4,channel_10,D1631,False,message,2026-09-14 16:24,,True,0,44,[@BOT]  nơi nộp và cú pháp nộp daily standup,logistics,False
M90994,K4-L3-4,channel_10,D1631,False,message,2026-09-14 16:24,,True,0,33,[@BOT]  cú pháp nộp daily standup,logistics,False
M41464,K4-L3-4,channel_10,D5337,False,message,2026-09-14 16:29,,True,0,41,[@BOT] Các câu lệnh chọn đề tài cho team.,logistics,False
M94492,K4-L3-4,channel_10,D5337,False,message,2026-09-14 16:30,,True,0,34,xem lại topic đã chọn ở đâu [@BOT],logistics,False
M87414,K4-L3-4,channel_10,D9703,False,message,2026-09-14 16:33,,True,0,66,[@BOT] làm sao để biết chủ đề mình định đăng ký còn slot hay không,uncertain,False
M44653,K4-L3-4,channel_10,D5337,False,message,2026-09-14 16:34,,True,0,33,[@BOT] Bao giờ mở đăng ký đề tài?,logistics,True
M68755,K4-L3-4,channel_10,D0223,False,message,2026-09-14 16:51,,True,0,57,[@BOT] chat riêng với b để ko cho ng khác tham gia kiểu j,uncertain,False
M85618,K4-L3-4,channel_10,D5523,False,message,2026-09-14 16:53,,True,0,43,[@BOT] làm sao biết đề tài nào đã được chọn,uncertain,False
M99277,K4-L3-4,channel_10,D2743,False,message,2026-09-14 17:27,,True,0,44,[@BOT] Tạo kênh voice riêng cho nhóm kiểu gì,logistics,False
M54695,K4-L3-4,channel_10,D4146,False,message,2026-09-14 17:31,,True,0,60,[@BOT] [HV] gì vào biến yesterday và today của Daily-standup,logistics,False
M67858,K4-L3-4,channel_10,D4146,False,message,2026-09-14 17:32,,True,0,38,[@BOT] Cách sử dụng lệnh daily-standup,logistics,False
M35533,K4-L3-4,channel_10,D0712,False,message,2026-09-14 17:33,,True,0,29,[@BOT] xem xp của tôi và team,logistics_personal;logistics,False
M58005,K4-L3-4,channel_10,D0712,False,message,2026-09-14 17:33,,True,0,19,[@BOT] xem xp ở đâu,logistics,False
M16166,K4-L3-4,channel_10,D3444,False,message,2026-09-14 17:48,,True,0,143,[@BOT] Tham gia workshop đăng nhập Zoom với đúng email đã đăng ký với chương trình và nhưng đặt tên không đúng cú pháp thì được điểm danh không,logistics,False
M48369,K4-L3-4,channel_10,D3046,False,message,2026-09-14 17:49,,True,0,69,[@BOT] sau khi chốt nhóm muốn đổi tên nhóm thì cần làm những bước gì?,logistics,True
M92098,K4-L3-4,channel_11,D7056,False,message,2026-09-14 17:49,,False,0,1,.,uncertain,False
M18056,K4-L3-4,channel_10,D1922,False,message,2026-09-14 17:52,,False,0,12,xem xp ở đâu,logistics,False
M37242,K4-L3-4,channel_10,D0526,False,message,2026-09-14 17:52,,True,0,28,[@BOT] làm sao để tạo ticket,logistics,False
M50414,K4-L3-4,channel_10,D1922,False,message,2026-09-14 17:52,,True,0,19,[@BOT] xem xp ở đâu,logistics,False
M55412,K4-L3-4,channel_10,D0526,False,message,2026-09-14 17:52,,True,0,28,[@BOT] Làm sao để tạo ticket,logistics,False
M21731,K4-L3-4,channel_10,D7474,False,message,2026-09-14 18:14,,True,0,95,[@BOT] Hôm qua chưa đổi tên thêm mã team trên zoom mà đã vào team rồi thì có nhận xp workshop k,logistics,False
M29397,K4-L3-4,channel_10,D2494,False,message,2026-09-14 18:15,,True,0,44,[@BOT] tôi muốn lấy slide tài liệu học ở đâu,logistics,False
M65465,K4-L3-4,channel_10,D6944,False,message,2026-09-14 18:20,,True,0,25,[@BOT]  Mã nhóm lấy ở đau,logistics,False
M20366,K4-L3-4,channel_10,D6676,False,message,2026-09-14 18:35,,True,0,40,[@BOT] cach xem rank cua ca nhan nhu nao,uncertain,False
M83678,K4-L3-4,channel_10,D6676,False,reply,2026-09-14 18:36,M78174,True,0,37,điểm XP của cá nhân trên nền tảng này,logistics,False
M56834,K4-L3-4,channel_10,D9854,False,message,2026-09-14 18:42,,True,0,57,[@BOT] chọn topic như thế nào và nên nhắn vô channel nào?,uncertain,True
M97932,K4-L3-4,channel_10,D2935,False,message,2026-09-14 18:58,,True,0,43,[@BOT] 3 track của chương trình như thế nào,uncertain,False
M05791,K4-L3-4,channel_10,D4508,False,message,2026-09-14 19:04,,True,0,49,[@BOT] cần daily standup trước mấy giờ để nhận XP,logistics,False
M41902,K4-L3-4,channel_10,D7108,False,message,2026-09-14 19:18,,True,0,11,[@BOT] 1 đi,uncertain,False
M86498,K4-L3-4,channel_10,D7108,False,message,2026-09-14 19:18,,True,0,53,[@BOT] có thể lấy nội dung channel của nhóm tôi không,logistics,False
M82163,K4-L3-4,channel_10,D6944,False,message,2026-09-14 19:35,,True,0,82,[@BOT]  cái daly-standup sao m ghi là hết hôm nay nhưng nộp bài thì m kêu hết hạn.,logistics,False
M63524,K4-L3-4,channel_10,D4992,False,message,2026-09-14 19:48,,False,0,11,cách xem xp,logistics,False
M39389,K4-L3-4,channel_10,D4992,False,message,2026-09-14 19:49,,True,0,23,[@BOT] các cách nhận xp,logistics,False
M97998,K4-L3-4,channel_10,D4992,False,message,2026-09-14 19:49,,True,0,18,cách xem xp [@BOT],logistics,False
M35080,K4-L3-4,channel_10,D6944,False,message,2026-09-14 20:08,,True,0,47,[@BOT]  nếu nộp muộn daily-standup có bị sao ko,logistics,False
M48376,K4-L3-4,channel_10,D6791,False,message,2026-09-14 20:12,,True,0,37,[@BOT] check điểm xp của team kiểu gì,logistics,False
M65517,K4-L3-4,channel_10,D9881,False,message,2026-09-14 20:13,,True,0,35,[@BOT] có xem được lịch sử +XP ko ?,logistics,True
M30457,K4-L3-4,channel_10,D5889,False,message,2026-09-14 20:15,,True,0,33,[@BOT] điểm xp này dùng để làm gì,logistics,False
M83132,K4-L3-4,channel_10,D9585,False,message,2026-09-14 20:23,,True,0,35,[@BOT] điểm cộng trên lớp xem ở đâu,logistics,False
M69776,K4-L3-4,channel_10,D9585,False,message,2026-09-14 20:24,,True,0,8,[@BOT] 2,uncertain,False
M78600,K4-L3-4,channel_10,D9585,False,message,2026-09-14 20:24,,False,0,1,2,uncertain,False
M64361,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:28,,False,0,259,"Mọi người muốn leo BXH nhanh thì tích cực chia sẻ thông tin, mẹo vặt hữu ích liên quan đến AI hoặc cho chương trình học tại [#channel] nhaaa. Càng hay càng nhiều điểm, lên top vù vù. ~~Top trong tim mình và các bạn học viên, còn top server thì mình chịu nhé~~",uncertain,False
M45299,K4-L3-4,channel_11,D9617,False,reply,2026-09-14 20:29,M64361,False,0,106,Dù mùa này không +XP cho các hoạt động này nhưng vẫn khuyến khích các bạn chia sẻ và cùng nhau học tập nhé,logistics,False
M87083,K4-L3-4,channel_11,D1616,False,message,2026-09-14 20:29,,False,1,46,B nào hôm nay nghỉ học thì thua cả con mèo nha,uncertain,False
M07156,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:30,,False,0,62,Điểm cộng trong lòng người hâm mộ là điểm cộng cao quý nhất ạ.,uncertain,False
M05023,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:39,,False,1,93,cho mình hỏi tại sao truy cập lại thấy trống nhỉ và làm sao tìm repo để setup AI log được nhỉ,academic,False
M13539,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 20:40,M05023,False,0,70,GitHub của bạn có cùng email với email bạn đăng ký chương trình không?,uncertain,True
M54704,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:41,,False,0,112,"à em thấy chỗ acccept rồi ạ, em muốn hỏi là team sẽ clone và quản lý trên repo này thôi mà không cần fork về ạ ?",logistics,True
M85719,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 20:41,M54704,False,0,45,"Thao tác trên repo này nhé , commit, pr .....",uncertain,False
M33670,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:43,,False,0,9,[:emoji:],uncertain,False
M44883,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:43,,False,0,171,"Với cả repo cũng không có quyền fork nữa... Bạn cần dev riêng thì cứ tạo nhánh mới là được. Nhớ git diff để giữ commit của thành viên khác nha, tránh merge bay hết commit.",uncertain,False
M34917,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:45,,False,0,73,em hỏi chút chỗ ai log thì mọi thành viên sẽ log chung 1 file phải ko ạ ?,uncertain,True
M60263,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 20:46,M34917,False,0,32,"Không nha, mỗi người 1 file log.",uncertain,False
M60186,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:48,,False,0,296,"em hiểu là 
1. mỗi cá nhân tự setup để log trên local 
2. khi push thì có thể chỉnh sửa trước khi push rồi file sẽ lên server chấm điểm chứ không vào branch nào cả 
em muốn hỏi cái folder ai-log/ đó có bị đẩy lên branch khi dev ko hay nó được đưa vào ignore rồi ạ

thì có chỗ nào ngộ nhận không ạ",greeting,False
M26883,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:49,,False,0,78,À bạn nhớ bỏ `.ai-logs` vô `.gitignore` không lại pull 1 phát bay hết logs đó.,uncertain,False
M46632,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:51,,False,0,74,Trong `.gitignore` có sẵn rồi nhưng cứ edit để cả thư mục vào cho an toàn.,uncertain,False
M59723,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:51,,False,0,4,ok ạ,greeting,False
M89749,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:51,,False,0,171,"là repo chưa có chỗ nào ignore phải ko ạ, teamate phải tự chủ động ignore nó đi còn file log sẽ được tự đẩy lên server khi git push thông qua apikey trên phoenix phải ko ạ",logistics,False
M90367,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 20:51,M89749,False,0,58,Có rồi nhưng mình chủ động thêm cả folder thì yên tâm hơn.,uncertain,False
